ENSEMBLID PScore Mean_Expression
ENSG00000117305 0 8.9563083458815
ENSG00000117477 0 6.42630085362844
ENSG00000117691 1 9.71510678918389
ENSG00000117877 0 9.12366129856754
ENSG00000118160 0 6.15966036776503
ENSG00000118263 0 10.4474351010715
ENSG00000118523 1 9.04667348110632
ENSG00000118762 0 8.78645400167565
ENSG00000118922 0 6.5045899250173
ENSG00000119242 1 7.09081459317049
ENSG00000119285 0 8.35946495934182
ENSG00000119402 0 6.96677325775596
ENSG00000119632 1 11.4506249721355
ENSG00000119711 1 8.80951824639429
ENSG00000119801 1 7.64746750133724
ENSG00000119888 0 11.3407988454376
ENSG00000119906 0 7.11382428133193
ENSG00000119919 1 8.7725850377551
ENSG00000119946 0 8.71863819557593
ENSG00000119986 0 9.70511402999469
ENSG00000120055 1 6.35394873116106
ENSG00000120068 1 7.52418546669366
ENSG00000120088 0 7.36302669934981
ENSG00000120137 0 9.81967487002546
ENSG00000120262 0 5.57120089307345
ENSG00000120279 0 5.03827652771008
ENSG00000120318 1 8.99007794485213
ENSG00000120333 1 10.686102224875
ENSG00000120337 0 5.91292480310716
ENSG00000120457 0 6.59597537813881
ENSG00000120656 0 8.95633572801529
ENSG00000120697 1 12.7596947514483
ENSG00000120729 1 5.93919716599959
ENSG00000120875 0 12.5650140968763
ENSG00000121060 0 9.09750374073427
ENSG00000121068 0 8.49648307001564
ENSG00000121361 0 8.69394502174914
ENSG00000121446 0 5.46469838876521
ENSG00000121570 1 5.04771483509707
ENSG00000121764 1 6.69514429924179
ENSG00000121769 0 5.88350522437286
ENSG00000121940 0 7.7022563498815
ENSG00000121964 1 6.47298538006448
ENSG00000122254 0 7.17349214647166
ENSG00000122585 0 9.01670476891083
ENSG00000122705 1 9.29887940498504
ENSG00000122965 0 10.0830868410686
ENSG00000123066 1 8.41049505662343
ENSG00000123130 1 10.2871114387422
ENSG00000123213 1 9.36865226773359
ENSG00000123416 1 13.3397899759358
ENSG00000123570 0 6.27159442975278
ENSG00000123575 0 9.71805845616261
ENSG00000123607 1 7.12570609502122
ENSG00000123684 0 11.3726546385172
ENSG00000123836 0 7.63814984427682
ENSG00000123843 0 7.03912044857565
ENSG00000123983 1 8.3803094527814
ENSG00000124067 0 5.7588629437758
ENSG00000124107 1 13.4323138114274
ENSG00000124159 1 11.3728093018834
ENSG00000124279 0 10.6950143822337
ENSG00000124490 0 5.58909713784769
ENSG00000124664 0 9.08844370767995
ENSG00000124795 0 11.8162554605236
ENSG00000125148 1 10.2711055121414
ENSG00000125285 1 8.99711872430569
ENSG00000125388 0 4.99227669909264
ENSG00000125447 0 8.92630190437861
ENSG00000125462 1 7.78137205056987
ENSG00000125551 1 6.80536695645938
ENSG00000125740 1 9.88583542206273
ENSG00000125823 1 4.90834814873621
ENSG00000125831 1 4.93757928397831
ENSG00000125843 0 7.4333421530953
ENSG00000125999 0 8.0784713017992
ENSG00000126215 1 9.07306077999447
ENSG00000126705 0 7.92330245281411
ENSG00000126883 1 9.5900985241791
ENSG00000127080 0 9.07714918287516
ENSG00000127364 1 5.82200963401975
ENSG00000127527 0 7.79701920372293
ENSG00000127554 1 9.57502704058447
ENSG00000127616 1 8.8633266868484
ENSG00000127837 1 10.8874354706739
ENSG00000127914 0 9.63803366188304
ENSG00000127951 1 10.6329926634839
ENSG00000128050 1 10.6762954486909
ENSG00000128242 1 8.40931840560882
ENSG00000128298 0 7.58902055373842
ENSG00000128311 0 11.2432249896652
ENSG00000128519 1 5.97614159382546
ENSG00000128641 1 8.28156814933957
ENSG00000128699 0 8.23450543759282
ENSG00000128714 0 5.15196387769956
ENSG00000128815 1 5.90460906226569
ENSG00000128881 0 7.0290740818903
ENSG00000128989 1 9.7200520443003
ENSG00000129003 1 8.20904155136155
ENSG00000129235 1 6.98419816643834
ENSG00000129351 1 10.9365557343186
ENSG00000129455 1 8.79966381001972
ENSG00000129566 1 8.32662176656419
ENSG00000129636 0 10.1398768444634
ENSG00000129680 1 8.11658809905583
ENSG00000129873 0 5.72913705982339
ENSG00000130021 1 8.46438546923584
ENSG00000130167 1 5.90532098301941
ENSG00000130226 1 7.09044851271139
ENSG00000130305 0 8.11975946843588
ENSG00000130558 0 6.68531295560926
ENSG00000130598 1 5.54523680714194
ENSG00000130707 1 7.28686155298329
ENSG00000130749 0 12.9938771802014
ENSG00000131018 1 6.99881217013374
ENSG00000131051 0 13.3360442448965
ENSG00000131165 0 10.4622859980934
ENSG00000131323 0 6.7255462470307
ENSG00000131386 0 6.40864876736538
ENSG00000131508 0 10.5110883376903
ENSG00000131626 0 7.65574416100692
ENSG00000131650 1 10.6995653131328
ENSG00000131668 1 8.58153396746175
ENSG00000131697 1 5.50152995602635
ENSG00000131711 0 7.88148415388008
ENSG00000131873 1 11.7764915896065
ENSG00000131941 0 10.5853579373727
ENSG00000132024 0 7.70279304860427
ENSG00000132341 1 11.8008151469664
ENSG00000132359 1 8.37538288707085
ENSG00000132437 1 9.93912225502052
ENSG00000132530 1 6.66077311834004
ENSG00000132623 0 8.23224617742655
ENSG00000132664 1 9.297253766806
ENSG00000132680 1 9.2255053723281
ENSG00000132718 1 8.12457174727935
ENSG00000132744 1 7.08417979281803
ENSG00000132768 0 9.21606777574284
ENSG00000132963 1 7.3224099086888
ENSG00000133028 1 9.23578318587889
ENSG00000133124 1 7.05076049706439
ENSG00000133138 0 6.16302975096617
ENSG00000133243 1 6.97434906132045
ENSG00000133318 0 8.38223919990467
ENSG00000133321 1 10.0716649134404
ENSG00000133422 0 6.47787549966752
ENSG00000133742 0 7.85663562424493
ENSG00000133816 1 6.42650590048199
ENSG00000134072 0 6.35354855200465
ENSG00000134262 1 8.80588024937549
ENSG00000134363 0 11.8026800879639
ENSG00000134375 1 10.7265278993381
ENSG00000134504 1 11.4584694315239
ENSG00000134533 0 9.01126969651406
ENSG00000134539 0 5.51350609750247
ENSG00000134684 0 9.3088791518012
ENSG00000134769 1 7.20708738150542
ENSG00000135063 1 7.21037211941019
ENSG00000135312 0 8.74438241554367
ENSG00000135333 1 8.72982246996015
ENSG00000135338 1 7.42894077975735
ENSG00000135346 0 5.60609394427206
ENSG00000135373 0 9.99361780898622
ENSG00000135436 1 7.2307418780677
ENSG00000135519 1 10.3456658697608
ENSG00000135722 1 14.2036519355879
ENSG00000135821 1 8.30911570148977
ENSG00000135823 0 10.3741471519228
ENSG00000135902 0 6.8846331202689
ENSG00000135953 1 7.97173531222908
ENSG00000135974 0 9.27930762027528
ENSG00000136026 0 10.4680403254805
ENSG00000136122 0 7.39786568541534
ENSG00000136169 1 7.87380626177828
ENSG00000136231 0 13.6874542568138
ENSG00000136297 0 5.35994326261201
ENSG00000136371 1 9.58606085313679
ENSG00000136448 0 9.72652230167589
ENSG00000136478 1 7.32001425550237
ENSG00000136546 1 6.25798262315955
ENSG00000136631 0 8.07217847208235
ENSG00000136718 0 9.11347638432284
ENSG00000136731 1 7.9817258163945
ENSG00000136869 0 6.70494998360612
ENSG00000136925 0 6.85096191823241
ENSG00000136943 1 9.22637472141551
ENSG00000136986 0 8.39721760380619
ENSG00000137078 0 5.15581458154162
ENSG00000137177 1 7.77886153371491
ENSG00000137309 0 9.91995902440983
ENSG00000137642 1 6.8430349033311
ENSG00000137752 1 9.12864818427428
ENSG00000137872 1 6.93360296364336
ENSG00000137965 1 8.72654454969484
ENSG00000138028 0 6.91688158323283
ENSG00000138039 1 6.04191647712812
ENSG00000138131 1 9.5163982515648
ENSG00000138175 0 7.76149341743354
ENSG00000138246 1 8.99116125086447
ENSG00000138347 1 5.66818859075947
ENSG00000138381 0 10.5626897929304
ENSG00000138443 1 8.8022264374298
ENSG00000138496 0 9.52181672030879
ENSG00000138606 0 6.87379820143204
ENSG00000138738 1 5.96398771903948
ENSG00000138764 1 6.71400996017391
ENSG00000138802 0 10.1951144642621
ENSG00000138821 1 6.97316430295395
ENSG00000139053 1 9.29994632211453
ENSG00000139187 1 7.94043837415677
ENSG00000139193 0 7.38700115437737
ENSG00000139219 0 5.08541274560251
ENSG00000139269 1 6.77624869869832
ENSG00000139292 0 5.09449028138599
ENSG00000139344 1 5.78134400879606
ENSG00000139364 0 5.71564695942394
ENSG00000139620 0 8.42628804029879
ENSG00000139641 1 7.91068371498707
ENSG00000139687 1 10.5640906236239
ENSG00000139697 1 10.436178634591
ENSG00000139726 0 5.85802687001596
ENSG00000139826 0 7.01010783289383
ENSG00000139973 0 7.51985071651043
ENSG00000139990 0 8.09921183028491
ENSG00000140044 0 11.3144510500744
ENSG00000140264 1 9.15959595211087
ENSG00000140332 0 6.54311643205033
ENSG00000140374 1 8.45419594640251
ENSG00000140527 1 8.47187879531224
ENSG00000140575 0 10.127011916983
ENSG00000140688 1 8.174633048233
ENSG00000140740 1 9.79184233591009
ENSG00000140830 1 8.72906991730018
ENSG00000140873 0 7.26109975784594
ENSG00000140943 1 9.56748506997814
ENSG00000140948 1 10.5820665345425
ENSG00000140968 1 11.4595170079769
ENSG00000140990 0 10.5289768852002
ENSG00000141027 0 7.3592317257788
ENSG00000141232 0 8.16809352078518
ENSG00000141497 0 8.42156468051084
ENSG00000141527 1 7.81305327082287
ENSG00000141698 1 8.92398597255413
ENSG00000141873 0 8.0541708771042
ENSG00000141934 1 11.0544212521429
ENSG00000142065 1 5.40365358690314
ENSG00000142192 1 9.40994879724084
ENSG00000142233 0 5.43470792592211
ENSG00000142408 1 6.73789653953274
ENSG00000142444 0 13.3934373285411
ENSG00000142507 1 10.5444634723647
ENSG00000142528 0 9.46831783938356
ENSG00000142538 0 8.5828595600358
ENSG00000142731 1 6.51746516233231
ENSG00000142794 0 7.07119550297818
ENSG00000142937 1 15.9114352241372
ENSG00000143079 0 8.95164886678379
ENSG00000143179 0 8.59905275393846
ENSG00000143217 0 8.43927255240333
ENSG00000143222 0 9.02609268590711
ENSG00000143315 1 7.98536877661219
ENSG00000143337 0 7.67651169680205
ENSG00000143369 0 8.30605761993167
ENSG00000143450 1 8.36169164906015
ENSG00000143479 0 7.61741647614603
ENSG00000143622 1 7.72888995408277
ENSG00000143751 0 7.91491917791667
ENSG00000143753 0 9.74202731647245
ENSG00000143839 0 8.65881987722009
ENSG00000143889 1 8.37790597303866
ENSG00000143919 1 7.99802836305045
ENSG00000143952 0 7.95063652079788
ENSG00000144218 1 5.65247149656207
ENSG00000144285 0 5.70727549634209
ENSG00000144406 0 5.17946679325579
ENSG00000144455 1 9.88032473285706
ENSG00000144583 1 8.04557326526942
ENSG00000144681 0 7.78746704855432
ENSG00000144791 1 8.51529936868305
ENSG00000144820 0 5.0516922705551
ENSG00000144847 1 8.11334934082523
ENSG00000145022 0 9.27566601076866
ENSG00000145087 0 5.31748337519754
ENSG00000145217 0 6.12520190198172
ENSG00000145416 1 6.52485621252726
ENSG00000145545 0 6.8024868833807
ENSG00000145725 1 8.60239577035877
ENSG00000145743 0 6.6337513839673
ENSG00000145861 0 6.58342977205609
ENSG00000145868 1 10.5196812923824
ENSG00000145920 0 5.62400751634251
ENSG00000146072 1 11.6027463907217
ENSG00000146083 1 9.08379209081327
ENSG00000146122 0 8.08248178788025
ENSG00000146216 0 6.45849066607031
ENSG00000146242 1 9.68141978134394
ENSG00000146282 1 11.0936818264618
ENSG00000146360 1 4.96349388333095
ENSG00000146385 1 6.71190755224771
ENSG00000146576 1 9.08563605129272
ENSG00000146757 0 9.62164091115691
ENSG00000146776 1 7.42164897131256
ENSG00000146857 1 6.6110600753975
ENSG00000146909 0 8.6108058795237
ENSG00000147099 1 9.88821356175708
ENSG00000147378 0 5.26541570822354
ENSG00000147669 0 8.48662016408208
ENSG00000147679 0 8.17106000100252
ENSG00000147804 0 8.69246973576247
ENSG00000147854 1 7.45634123181364
ENSG00000148120 1 7.60563987584703
ENSG00000148175 0 10.3041831971249
ENSG00000148225 0 6.94282358529099
ENSG00000148308 0 9.3542908584021
ENSG00000148337 1 9.28640681896587
ENSG00000148346 0 13.0047904078487
ENSG00000148358 1 8.09896844973349
ENSG00000148362 1 9.3762441208888
ENSG00000148604 1 6.45749371069484
ENSG00000148826 0 6.47779623398362
ENSG00000149212 1 9.24108531653516
ENSG00000149294 1 5.41732033580049
ENSG00000149418 0 10.0646760296874
ENSG00000149488 1 7.27436286699131
ENSG00000149573 0 7.52241617770811
ENSG00000149596 1 6.59459695527389
ENSG00000149923 0 11.5676739036448
ENSG00000149930 1 8.75865335359367
ENSG00000150556 0 5.2192041633839
ENSG00000150625 1 7.70397750923162
ENSG00000150712 1 10.3008768648237
ENSG00000150768 0 9.36112645695564
ENSG00000151135 0 9.89866375831775
ENSG00000151224 1 9.37046398221386
ENSG00000151233 0 6.90896645014507
ENSG00000152049 1 8.29358074716382
ENSG00000152102 0 8.00176113356662
ENSG00000152213 0 6.00621450662758
ENSG00000152284 0 8.01536407252815
ENSG00000152315 1 5.79618157747921
ENSG00000152439 0 10.3506426245091
ENSG00000152465 0 6.70352743550538
ENSG00000152520 1 8.34928400445697
ENSG00000152591 1 6.66035514587713
ENSG00000152592 0 8.79125910424549
ENSG00000153140 0 8.1162875597609
ENSG00000153266 0 10.289237258795
ENSG00000153498 0 6.55221952004106
ENSG00000154165 1 7.96213540390376
ENSG00000154274 0 10.5970684853969
ENSG00000154548 1 7.30158632388518
ENSG00000154655 1 4.996157157824
ENSG00000154845 1 8.61111079776738
ENSG00000154928 1 4.98225454136132
ENSG00000155252 0 9.1328438773691
ENSG00000155324 1 10.0587254050504
ENSG00000155850 0 10.3581876273468
ENSG00000156150 0 5.89226628152405
ENSG00000156395 0 5.79752807366011
ENSG00000156639 1 7.31144498772496
ENSG00000156858 1 7.601598821937
ENSG00000157045 1 12.6308016040495
ENSG00000157093 0 8.2009813821133
ENSG00000157168 0 9.97671075496722
ENSG00000157214 0 6.8167844420437
ENSG00000157224 1 7.60701964819816
ENSG00000157350 1 9.91001967651984
ENSG00000157578 1 6.38629563413591
ENSG00000158022 0 4.82284581450682
ENSG00000158106 0 8.8715089236655
ENSG00000158163 1 8.54485112420957
ENSG00000158234 1 12.6670232088869
ENSG00000158406 0 9.65949679157962
ENSG00000158470 1 12.0313401984508
ENSG00000158517 1 6.38984700979142
ENSG00000158552 0 7.81894412119857
ENSG00000159200 1 10.0752832537883
ENSG00000159377 1 10.0536221116412
ENSG00000159479 0 8.46904347164983
ENSG00000159917 1 9.31277791339546
ENSG00000160111 0 5.23045963358226
ENSG00000160185 1 5.40688775996789
ENSG00000160209 0 8.36747243410179
ENSG00000160219 1 5.89840361101634
ENSG00000160255 1 6.94796986023238
ENSG00000160284 0 5.66685465870378
ENSG00000160310 1 7.22895393071217
ENSG00000160326 0 11.2598897062397
ENSG00000160471 0 8.8087708069375
ENSG00000160781 1 7.20228710600611
ENSG00000160783 0 9.30386055972139
ENSG00000160932 1 9.02214620620585
ENSG00000161896 0 7.10416734381976
ENSG00000162086 1 9.33092059865368
ENSG00000162148 0 7.07644963840355
ENSG00000162341 0 7.47280625276694
ENSG00000162413 1 9.34753252512408
ENSG00000162490 1 9.03150474205393
ENSG00000162510 1 7.0329722772506
ENSG00000162595 0 5.95163147076181
ENSG00000162598 0 7.05160387137879
ENSG00000162620 1 6.75360165908697
ENSG00000162804 0 6.89488310951665
ENSG00000162869 0 8.99204030596951
ENSG00000162897 1 7.61509608950066
ENSG00000162910 1 11.8883787256748
ENSG00000163002 1 8.41817564823753
ENSG00000163064 0 8.69484458768456
ENSG00000163110 0 7.92805588962211
